sett,task,time
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_mal,6
12,hyp_is_mal,9
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,9
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,9
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,9
12,hyp_is_mal,6
12,hyp_botnet_member,9
12,hyp_botnet_member,9
12,hyp_botnet_member,9
12,hyp_botnet_member,11
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,4
12,hyp_is_mal,4
12,hyp_is_mal,4
12,hyp_is_mal,4
12,hyp_is_mal,4
12,hyp_is_mal,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_mal,1
12,hyp_is_mal,1
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,1
12,hyp_is_mal,6
12,hyp_is_mal,1
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,1
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_botnet_member,1
12,hyp_botnet_member,1
12,hyp_botnet_member,1
12,hyp_botnet_member,1
12,hyp_botnet_member,1
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,4
12,hyp_is_mal,4
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,4
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,4
12,hyp_is_mal,4
12,hyp_is_mal,4
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,4
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_botnet_member,4
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,3
12,hyp_is_mal,3
12,hyp_is_mal,3
12,hyp_is_mal,3
12,hyp_is_mal,3
12,hyp_is_mal,3
12,hyp_botnet_member,3
12,hyp_botnet_member,3
12,hyp_botnet_member,3
12,hyp_botnet_member,3
12,hyp_botnet_member,3
12,hyp_botnet_member,3
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,3
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,3
12,hyp_is_mal,6
12,hyp_is_mal,3
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,3
12,hyp_botnet_member,3
12,hyp_botnet_member,3
12,hyp_botnet_member,3
12,hyp_botnet_member,3
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,5
12,hyp_is_mal,5
12,hyp_is_mal,5
12,hyp_is_mal,5
12,hyp_is_mal,5
12,hyp_is_mal,5
12,hyp_botnet_member,5
12,hyp_botnet_member,5
12,hyp_botnet_member,5
12,hyp_botnet_member,5
12,hyp_botnet_member,5
12,hyp_botnet_member,5
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_mal,6
12,hyp_is_mal,5
12,hyp_is_mal,5
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,5
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,5
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_is_mal,6
12,hyp_botnet_member,5
12,hyp_botnet_member,5
12,hyp_botnet_member,5
12,hyp_botnet_member,5
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
12,hyp_is_resp,0
